Time_Stamp,INV01.Upv,INV01.Ipv,INV01.Ppv,INV01.Pac,Solar_rad,Temp,TempAmb,INV01_Abnormality
2014-02-05 12:00:00,632.6,362.54833333333335,231.91453833333335,220.7466666666667,415.2166666666666,42.51666666666667,30.47833333333333,Normal
2014-02-05 13:00:00,634.6833333333333,568.2950000000001,366.0284233333335,349.7866666666667,631.3833333333333,42.61000000000001,30.023333333333344,Normal
2014-02-05 14:00:00,627.3833333333333,652.1100000000002,415.3895449999999,398.7116666666668,721.55,48.09,31.55,Normal
2014-02-05 15:00:00,612.6896551724138,443.3431034482758,282.4449620689654,270.3775862068965,527.9310344827586,43.51103448275864,31.5696551724138,Normal
2014-02-05 16:00:00,612.8833333333333,309.01833333333326,194.3860166666667,184.2166666666667,317.4166666666667,39.36833333333335,31.15666666666667,Normal
2014-02-07 08:00:00,570.4166666666666,179.28999999999994,105.9136623333333,97.83666666666667,168.56666666666666,26.04833333333334,24.345,Normal
2014-02-07 09:00:00,606.6666666666666,410.5866666666667,255.3973666666667,243.6666666666667,382.9666666666666,37.295,27.91666666666668,Normal
2014-02-07 10:00:00,633.2372881355932,594.5813559322033,387.7012627118644,372.2813559322034,634.3050847457627,45.86559322033899,30.004576271186448,Normal
2014-02-07 11:00:00,624.1833333333333,702.465,446.1261866666667,427.7400000000002,784.2666666666667,52.23166666666668,31.45333333333333,Normal
2014-02-07 12:00:00,616.65,699.445,437.6239816666667,419.7566666666666,778.9333333333333,50.54,31.108333333333334,Normal
2014-02-07 13:00:00,618.25,711.0483333333336,445.6272033333335,427.6083333333332,830.8666666666667,49.33666666666669,30.935,Normal
2014-02-07 14:00:00,612.4666666666667,657.8333333333335,409.7517683333334,393.315,717.4833333333333,48.40833333333335,31.40666666666668,Normal
2014-02-07 15:00:00,633.25,470.74,302.08658833333334,289.1216666666666,507.45,44.70000000000001,31.63500000000001,Normal
2014-02-07 16:00:00,639.1333333333333,269.4333333333333,175.40171833333326,165.70333333333338,280.7,38.91333333333334,31.19833333333333,Normal
2014-02-12 08:00:00,582.7,266.9566666666667,161.04034899999996,151.61666666666665,245.08333333333331,30.723333333333343,25.34500000000001,Normal
2014-02-12 09:00:00,641.0,471.01833333333326,307.8300683333333,294.5266666666666,490.1833333333333,38.32333333333335,27.523333333333337,Normal
2014-02-12 10:00:00,619.0862068965517,623.1068965517242,399.11763275862063,382.987931034483,729.8275862068965,46.79206896551726,30.45758620689655,Normal
2014-02-12 11:00:00,620.2333333333333,580.7366666666669,367.43430000000006,351.46333333333337,680.0666666666667,48.98500000000002,32.83666666666667,Normal
2014-02-12 12:00:00,617.05,574.7966666666665,363.40528000000006,347.1449999999998,679.4166666666666,50.72666666666667,33.698333333333345,Normal
2014-02-12 13:00:00,642.4,537.1850000000001,348.90147999999994,333.5233333333334,648.6333333333333,48.79166666666666,34.08000000000001,Normal
2014-02-12 14:00:00,603.6666666666666,712.7216666666666,439.0496483333334,421.3016666666668,784.85,55.991666666666674,35.62166666666668,Normal
2014-02-12 15:00:00,634.25,466.8299999999999,302.2792316666667,289.58833333333337,532.9333333333333,47.91,33.72166666666668,Normal
2014-02-12 16:00:00,612.8,289.5466666666667,183.62447666666665,173.67333333333326,306.81666666666666,42.21500000000002,33.03166666666668,Normal
2014-02-13 08:00:00,631.0,184.2733333333334,120.05988999999998,111.645,196.1,30.01000000000001,25.69000000000001,Normal
2014-02-13 09:00:00,667.3166666666667,278.7133333333333,186.97892166666665,176.84000000000006,304.95,35.71333333333334,28.14666666666668,Normal
2014-02-13 10:00:00,651.4655172413793,441.4620689655171,288.8743844827586,276.0827586206896,489.6896551724138,40.02655172413794,29.77137931034483,Normal
2014-02-13 11:00:00,642.1333333333333,600.9883333333333,388.56604166666654,372.27166666666665,685.0666666666667,47.95500000000002,32.08833333333334,Normal
2014-02-13 12:00:00,635.75,631.3650000000001,405.8905333333334,388.9916666666666,711.8666666666667,51.58000000000001,34.27,Normal
2014-02-13 13:00:00,621.5833333333334,678.4733333333335,430.9664583333333,412.8033333333332,795.15,52.85166666666669,34.903333333333336,Normal
2014-02-13 14:00:00,604.8333333333334,762.6383333333335,470.3385466666667,451.525,836.2833333333333,54.575,35.75666666666668,Normal
2014-02-13 15:00:00,617.25,569.3883333333331,356.03327166666674,341.36,602.6,49.50500000000001,35.11333333333333,Normal
2014-02-13 16:00:00,602.3559322033898,314.25932203389823,197.29049830508475,187.1220338983051,317.40677966101697,43.26050847457627,34.47576271186441,Normal
2014-02-17 08:00:00,612.6206896551724,185.3775862068966,116.61232379310344,108.18448275862067,188.74137931034485,31.16793103448277,26.440344827586213,Normal
2014-02-17 09:00:00,631.9333333333333,432.74,277.6028583333333,265.03000000000003,448.55,39.38666666666666,29.505000000000003,Normal
2014-02-17 10:00:00,640.15,542.3033333333332,352.6400249999999,337.56333333333333,597.95,47.723333333333336,32.46666666666668,Normal
2014-02-17 11:00:00,613.9,402.985,254.25392666666676,242.6183333333333,459.8333333333333,45.04666666666667,33.13666666666667,Normal
2014-02-17 12:00:00,636.7333333333333,472.6316666666666,306.1692200000001,292.665,543.7666666666667,47.516666666666666,33.86833333333333,Normal
2014-02-17 13:00:00,598.2166666666667,719.1516666666669,439.5233833333332,421.0566666666668,750.1666666666666,54.171666666666674,36.07666666666668,Normal
2014-02-17 14:00:00,607.7166666666667,691.6466666666668,427.0185533333333,411.7716666666666,753.6166666666667,55.14166666666667,36.37166666666668,Normal
2014-02-17 15:00:00,628.6166666666667,509.555,325.21839416666666,311.4366666666667,563.2166666666667,52.16666666666667,36.39166666666667,Normal
2014-02-17 16:00:00,641.75,217.2433333333333,141.135404,132.43,242.4333333333333,41.05,33.446666666666665,Normal
2014-07-11 08:00:00,785.8166666666667,0.0,0.0,0.0,34.833333333333336,40.93666666666668,32.160000000000004,Normal
2014-07-11 09:00:00,783.6,0.0,0.0,0.0,54.2,48.02833333333335,34.19166666666668,Normal
2014-07-11 10:00:00,776.6842105263158,0.0,0.0,0.0,72.40350877192982,53.50894736842106,35.76508771929826,Normal
2014-07-11 11:00:00,764.9137931034483,0.0,0.0,0.0,101.44827586206895,60.31275862068968,37.5093103448276,Normal
2014-07-11 12:00:00,736.25,0.0,0.0,0.0,36.78333333333333,47.16166666666665,35.92166666666665,Normal
2014-07-11 13:00:00,771.1166666666667,0.0,0.0,0.0,53.55,48.19333333333334,35.14500000000001,Normal
2014-07-11 14:00:00,767.3833333333333,0.0,0.0,0.0,42.333333333333336,45.66333333333334,34.72833333333334,Normal
2014-07-11 15:00:00,764.2666666666667,0.0,0.0,0.0,53.48333333333333,52.03166666666667,36.24833333333333,Normal
2014-07-11 16:00:00,665.4666666666667,122.90333333333336,75.40481833333334,70.50666666666665,27.016666666666666,44.49000000000002,35.515,Normal
2014-08-24 08:00:00,0.0,0.0,0.0,0.0,5.55,37.10500000000002,29.81500000000001,Normal
2014-08-24 09:00:00,0.0,0.0,0.0,0.0,9.75,45.67000000000001,32.40500000000001,Normal
2014-08-24 10:00:00,0.0,0.0,0.0,0.0,16.8,54.76500000000001,33.726666666666674,Normal
2014-08-24 11:00:00,0.0,0.0,0.0,0.0,24.166666666666668,56.78000000000002,34.881666666666675,Normal
2014-08-24 12:00:00,0.0,0.0,0.0,0.0,27.266666666666666,59.80666666666669,34.930000000000014,Normal
2014-08-24 13:00:00,0.0,0.0,0.0,0.0,24.05,59.77666666666668,36.05,Normal
2014-08-24 14:00:00,0.0,0.0,0.0,0.0,18.55,56.91500000000003,36.475,Normal
2014-08-24 15:00:00,0.0,0.0,0.0,0.0,9.533333333333331,51.71166666666668,36.31833333333336,Normal
2014-08-24 16:00:00,0.0,0.0,0.0,0.0,5.133333333333334,41.30333333333335,33.708333333333336,Normal
2015-10-12 08:00:00,548.6,79.85166666666667,47.64319766666667,41.49333333333333,84.11666666666666,22.71,21.985,Normal
2015-10-12 09:00:00,611.3666666666667,84.13166666666667,50.92523249999999,45.37999999999998,103.75,23.108333333333334,22.223333333333343,Normal
2015-10-12 10:00:00,663.0833333333334,230.6983333333334,144.31357433333332,137.01833333333332,326.4833333333333,30.40833333333333,24.015,Normal
2015-10-12 11:00:00,640.9333333333333,446.7216666666666,291.8841733333333,279.1433333333334,549.2666666666667,36.84500000000001,25.9,Normal
2015-10-12 12:00:00,622.8833333333333,515.4883333333333,326.8586966666668,313.2333333333333,495.26666666666665,36.60166666666668,26.536666666666672,Normal
2015-10-12 13:00:00,620.5666666666667,523.7599999999999,333.1831833333334,318.91,512.0833333333334,37.56666666666668,26.901666666666685,Normal
2015-10-12 14:00:00,607.1166666666667,367.0766666666667,229.32533,218.0183333333333,354.1166666666667,35.901666666666664,27.22500000000001,Normal
2015-10-12 15:00:00,614.1166666666667,121.5,76.29684366666667,68.92166666666668,128.75,28.838333333333345,25.75,Normal
2015-10-12 16:00:00,564.1333333333333,42.528333333333336,24.715198,20.666666666666664,51.083333333333336,26.103333333333342,24.96166666666665,Normal
2016-01-25 08:00:00,536.6333333333333,40.24166666666667,22.44282983333334,18.73333333333333,45.0,18.765,18.129999999999995,Normal
2016-01-25 09:00:00,547.6166666666667,67.79166666666666,39.23526716666667,33.57166666666668,70.38333333333334,20.058333333333334,18.795000000000005,Normal
2016-01-25 10:00:00,608.7666666666667,184.55833333333328,115.65589033333332,107.53666666666668,176.58333333333334,23.47000000000001,19.37833333333333,Normal
2016-01-25 11:00:00,624.4666666666667,201.35666666666668,129.11153433333337,120.42999999999994,196.75,27.371666666666677,20.15000000000001,Normal
2016-01-25 12:00:00,597.5666666666667,86.12500000000001,53.14438833333335,46.611666666666665,91.26666666666668,20.505000000000003,18.861666666666668,Normal
2016-01-25 13:00:00,570.9333333333333,181.8366666666667,108.03821133333328,99.69166666666668,167.63333333333333,22.416666666666668,19.09833333333333,Normal
2016-01-25 14:00:00,592.05,179.89833333333334,111.69632749999997,103.38166666666666,170.61666666666667,24.51333333333334,19.83,Normal
2016-01-25 15:00:00,563.4833333333333,109.49666666666664,64.26732383333334,57.41333333333336,105.61666666666666,22.540000000000003,19.98166666666668,Normal
2016-01-25 16:00:00,575.2833333333333,31.274999999999995,16.80947641666667,13.864999999999997,41.016666666666666,18.03833333333333,18.85833333333333,Normal
2016-01-26 08:00:00,526.4,59.66666666666666,34.028266499999994,28.87,60.78333333333333,15.181666666666668,14.67,Normal
2016-01-26 09:00:00,537.35,146.96333333333325,85.35100749999998,77.7083333333333,136.31666666666666,17.706666666666663,15.34333333333333,Normal
2016-01-26 10:00:00,564.6166666666667,146.82666666666668,85.77858283333333,78.15166666666666,139.26666666666668,17.59666666666666,15.564999999999996,Normal
2016-01-26 11:00:00,614.8,215.66333333333336,135.56208666666663,126.55166666666668,214.26666666666668,20.096666666666668,16.416666666666664,Normal
2016-01-26 12:00:00,623.85,268.5366666666666,171.2993515,161.66166666666666,258.45,22.05666666666668,17.28166666666667,Normal
2016-01-26 13:00:00,614.4666666666667,181.8266666666667,113.93693533333332,105.42666666666668,183.78333333333333,19.910000000000007,17.019999999999992,Normal
2016-01-26 14:00:00,611.7166666666667,103.78666666666666,63.72660186666669,58.10999999999999,112.36666666666666,18.654999999999998,16.866666666666667,Normal
2016-01-26 15:00:00,532.1,56.06833333333335,31.246764316666656,26.998333333333328,63.56666666666667,14.604999999999992,15.204999999999997,Normal
2016-01-26 16:00:00,523.5666666666667,30.730000000000004,16.24179061666667,13.41166666666667,39.21666666666667,13.748333333333324,14.41,Normal
2016-03-04 08:00:00,614.6666666666666,212.26166666666663,133.16578116666662,124.32666666666668,172.7,30.65333333333333,25.74833333333333,Normal
2016-03-04 09:00:00,602.5666666666667,391.6833333333333,240.08083833333345,228.89500000000007,393.95,39.865,29.740000000000013,Normal
2016-03-04 10:00:00,594.3333333333334,545.06,332.0106883333333,318.1433333333334,571.35,48.370000000000005,32.595000000000006,Normal
2016-03-04 11:00:00,597.4666666666667,558.9750000000001,341.9411666666668,327.845,632.9166666666666,52.181666666666665,34.315000000000005,Normal
2016-03-04 12:00:00,561.75,678.59,392.7765449999999,376.8166666666666,735.3833333333333,54.99666666666669,35.15666666666668,Normal
2016-03-04 13:00:00,578.35,675.0333333333334,401.04169166666657,384.985,764.8833333333333,56.39166666666669,36.45666666666668,Normal
2016-03-04 14:00:00,596.9333333333333,475.8716666666668,291.9318949999998,279.11,554.45,52.486666666666686,37.24166666666667,Normal
2016-03-04 15:00:00,574.2333333333333,318.95833333333337,190.62146650000005,180.4533333333333,341.76666666666665,44.69833333333333,34.826666666666675,Normal
2016-03-04 16:00:00,542.1333333333333,206.35500000000008,120.13377516666672,111.63499999999996,209.4833333333333,40.043333333333344,34.16166666666668,Normal
2016-03-05 08:00:00,618.05,193.06,122.154663,113.705,215.2,31.79166666666667,27.366666666666674,Normal
2016-03-05 09:00:00,605.4666666666667,398.12,245.244275,233.8083333333333,419.5833333333333,39.84500000000003,30.205000000000005,Normal
2016-03-05 10:00:00,600.1333333333333,559.4366666666666,341.95771,327.7716666666666,623.95,48.58000000000003,32.915000000000006,Normal
2016-03-05 11:00:00,615.6833333333333,519.8516666666667,324.7764983333333,310.9816666666667,635.3,52.07500000000001,34.171666666666674,Normal
2016-03-05 12:00:00,601.5,681.7433333333333,417.3967466666667,400.65,836.1166666666667,55.36333333333335,35.10500000000002,Normal
2016-03-05 13:00:00,572.9333333333333,699.8950000000002,410.84896666666697,394.4150000000001,821.2666666666667,58.63166666666667,37.03666666666668,Normal
2016-03-05 14:00:00,578.5666666666667,599.0666666666668,356.6641233333334,342.1316666666667,707.0166666666667,55.881666666666696,36.77333333333335,Normal
2016-03-05 15:00:00,595.65,399.48,243.61907216666668,232.22333333333336,474.95,48.71833333333335,35.43500000000001,Normal
2016-03-05 16:00:00,601.45,229.18166666666667,142.75357749999995,133.68333333333334,275.01666666666665,42.36000000000001,34.61833333333334,Normal
2016-03-06 08:00:00,553.9166666666666,248.88666666666668,145.0557741666666,136.2866666666667,261.7,33.465,27.045000000000005,Normal
2016-03-06 09:00:00,584.8333333333334,437.5866666666668,265.17340666666666,253.1533333333333,474.3,42.23166666666667,30.528333333333343,Normal
2016-03-06 10:00:00,613.0833333333334,544.0216666666668,340.56071166666675,326.4183333333334,658.65,50.32666666666666,33.10666666666666,Normal
2016-03-06 11:00:00,588.55,640.8716666666667,385.9999333333331,370.3050000000001,768.65,52.81833333333335,33.53666666666667,Normal
2016-03-06 12:00:00,576.0333333333333,741.8266666666664,439.773735,422.12500000000006,896.7666666666667,55.99999999999999,34.82000000000002,Normal
2016-03-06 13:00:00,589.2666666666667,536.9900000000001,323.795,309.69833333333344,706.95,54.08833333333336,36.09166666666668,Normal
2016-03-06 14:00:00,580.9,427.0016666666664,256.38230166666665,244.515,513.3666666666667,49.79500000000001,35.733333333333334,Normal
2016-03-06 15:00:00,604.7833333333333,242.41666666666669,152.60233283333335,143.4916666666667,328.15,43.94166666666668,35.491666666666674,Normal
2016-03-06 16:00:00,572.4833333333333,207.3,127.20267566666664,118.58999999999996,261.28333333333336,43.39500000000001,35.81000000000001,Normal
2016-03-07 08:00:00,593.0166666666667,195.77166666666665,121.24191849999995,112.68500000000002,230.31666666666663,33.34166666666667,28.835,Normal
2016-03-07 09:00:00,618.3166666666667,393.0249999999999,248.2502,236.77333333333328,444.8666666666667,41.84000000000001,31.545000000000005,Normal
2016-03-07 10:00:00,611.15,551.5383333333335,344.280215,330.1099999999999,649.35,51.03166666666667,34.223333333333336,Normal
2016-03-07 11:00:00,572.7666666666667,683.4733333333332,402.23437833333344,386.3166666666666,794.0666666666667,56.47333333333334,35.15000000000001,Normal
2016-03-07 12:00:00,570.0,700.7916666666664,408.4201433333335,391.83333333333337,846.4166666666666,59.04000000000003,36.47833333333333,Normal
2016-03-07 13:00:00,570.7166666666667,687.1416666666668,404.7207666666666,388.4983333333333,826.7,58.04833333333336,37.04166666666666,Normal
2016-03-07 14:00:00,576.7166666666667,570.9916666666669,338.6986466666667,324.67000000000013,692.95,53.19166666666668,36.24666666666667,Normal
2016-03-07 15:00:00,589.15,416.5,251.25942833333343,239.6733333333333,498.15,49.44500000000002,37.03,Normal
2016-03-07 16:00:00,551.35,248.82,146.6434008333333,137.4966666666667,285.06666666666666,45.29666666666666,36.745,Normal
2016-03-08 08:00:00,596.3333333333334,231.12833333333336,141.39489066666664,132.39666666666668,254.88333333333333,34.70333333333334,29.22666666666668,Normal
2016-03-08 09:00:00,622.8333333333334,406.4149999999999,257.0919416666667,245.34666666666664,468.31666666666666,42.78500000000001,31.80833333333334,Normal
2016-03-08 10:00:00,595.6,586.0616666666667,356.7714983333332,342.2416666666666,689.9833333333333,52.360000000000014,33.845000000000006,Normal
2016-03-08 11:00:00,586.1166666666667,721.2966666666666,432.0625,414.7799999999999,881.2666666666667,56.16000000000001,34.73000000000002,Normal
2016-03-08 12:00:00,568.1833333333333,804.7183333333334,470.8263883333333,451.9933333333333,990.1833333333332,57.25166666666667,35.783333333333346,Normal
2016-03-08 13:00:00,579.0166666666667,730.7333333333332,433.7345983333335,416.15833333333353,941.7,58.18833333333336,37.15666666666667,Normal
2016-03-08 14:00:00,565.5666666666667,699.5316666666669,407.5815983333334,391.2783333333333,883.95,58.183333333333344,38.87000000000002,Normal
2016-03-08 15:00:00,581.9666666666667,529.395,317.3277183333335,303.85,674.35,54.09166666666668,38.95000000000002,Normal
2016-03-08 16:00:00,592.7,307.2366666666666,187.2787933333334,177.28666666666672,388.76666666666665,48.815000000000026,38.59166666666668,Normal
2016-03-09 08:00:00,545.6833333333333,228.07166666666663,133.18473416666671,124.3733333333334,250.31666666666663,34.33666666666668,28.648333333333337,Normal
2016-03-09 09:00:00,547.15,409.155,231.3167133333334,220.4116666666667,438.1333333333333,42.49666666666666,31.28833333333334,Normal
2016-03-09 10:00:00,584.0333333333333,592.3933333333335,355.1183133333333,340.5066666666667,688.0,53.24500000000002,33.96166666666667,Normal
2016-03-09 11:00:00,594.5666666666667,554.2483333333332,338.4708966666668,324.2633333333333,671.0833333333334,51.00333333333335,34.06333333333334,Normal
2016-03-09 12:00:00,588.0666666666667,691.4849999999999,417.0707249999999,400.25666666666655,846.6333333333333,55.31666666666668,35.608333333333334,Normal
2016-03-09 13:00:00,561.2333333333333,767.7899999999997,443.30555,425.5333333333335,921.1,59.70333333333337,36.711666666666666,Normal
2016-03-09 14:00:00,574.0833333333334,654.2133333333334,385.75367666666665,370.3166666666666,802.85,58.815000000000005,38.49666666666668,Normal
2016-03-09 15:00:00,568.6666666666666,516.5216666666664,302.981365,289.88000000000005,610.35,54.2,39.195,Normal
2016-03-09 16:00:00,554.6833333333333,290.18333333333334,169.68146533333328,159.95166666666665,328.8,47.00500000000002,38.59833333333333,Normal
2016-03-10 08:00:00,603.7666666666667,251.74166666666667,157.7672353333333,148.40666666666667,262.96666666666664,34.61166666666668,28.465000000000018,Normal
2016-03-10 09:00:00,598.2666666666667,471.0533333333335,289.2188133333335,276.4966666666667,503.9166666666667,44.248333333333335,31.44333333333334,Normal
2016-03-10 10:00:00,603.7,619.4249999999998,383.2468433333335,367.8233333333334,727.9666666666667,52.24666666666669,33.13333333333335,Normal
2016-03-10 11:00:00,576.5166666666667,735.3216666666666,434.80357166666647,417.4483333333335,869.5833333333334,57.366666666666674,35.45166666666667,Normal
2016-03-10 12:00:00,564.2666666666667,816.7883333333336,474.76561666666646,455.9350000000001,973.45,58.875,36.91333333333335,Normal
2016-03-10 13:00:00,575.0166666666667,692.7416666666669,410.76817,394.265,836.7,58.18500000000002,38.75000000000001,Normal
2016-03-10 14:00:00,579.1166666666667,591.9499999999997,353.2436616666667,338.76833333333326,718.9,58.05333333333335,39.635000000000005,Normal
2016-03-10 15:00:00,593.8666666666667,474.835,291.5193899999999,278.73833333333334,590.3833333333333,54.92333333333336,39.94000000000001,Normal
2016-03-10 16:00:00,581.3833333333333,242.70833333333331,146.02911299999997,137.15500000000006,292.75,48.69666666666669,38.84833333333334,Normal
2016-03-11 08:00:00,534.75,184.9916666666667,104.922876,96.75,187.35,31.933333333333337,27.958333333333336,Normal
2016-03-11 09:00:00,606.6166666666667,348.8599999999999,218.0183495,207.30500000000004,380.53333333333336,39.52500000000001,30.33666666666668,Normal
2016-03-11 10:00:00,618.9333333333333,537.935,340.209285,326.2383333333332,582.85,48.72000000000002,32.98000000000001,Normal
2016-03-11 11:00:00,581.85,659.6783333333334,394.1287399999999,378.3466666666668,707.7,54.648333333333326,34.36666666666666,Normal
2016-03-11 12:00:00,577.0333333333333,710.9,418.9211,402.135,786.8,55.98166666666667,34.866666666666674,Normal
2016-03-11 13:00:00,569.1,693.3649999999999,405.4454800000002,389.14666666666665,784.05,55.953333333333376,36.175,Normal
2016-03-11 14:00:00,560.9666666666667,590.2133333333334,340.3201233333333,326.1766666666667,660.6666666666666,53.745,36.738333333333344,Normal
2016-03-11 15:00:00,583.0666666666667,407.0683333333333,245.8086766666665,234.2700000000001,454.78333333333336,49.51166666666668,36.75333333333334,Normal
2016-03-11 16:00:00,584.45,194.325,118.11430233333336,110.22,226.06666666666663,42.94666666666667,36.37333333333334,Normal
2016-03-12 08:00:00,566.55,196.12166666666664,117.97796499999998,109.32666666666664,213.16666666666663,34.288333333333334,29.67166666666668,Normal
2016-03-12 09:00:00,568.1666666666666,122.68999999999998,74.33771649999998,67.18499999999999,151.51666666666668,34.24833333333334,30.571666666666676,Normal
2016-03-12 10:00:00,565.4833333333333,186.455,108.86565583333336,100.76999999999998,218.46666666666667,35.70000000000001,31.290000000000006,Normal
2016-03-12 11:00:00,591.55,442.38999999999993,268.89109666666667,256.815,507.35,45.05833333333335,33.558333333333344,Normal
2016-03-12 12:00:00,580.2833333333333,593.2283333333336,352.62021,337.7999999999999,679.05,51.54166666666667,35.79333333333334,Normal
2016-03-12 13:00:00,580.7166666666667,631.7899999999998,376.0665699999999,360.4600000000001,748.5666666666667,54.04833333333337,36.64666666666668,Normal
2016-03-12 14:00:00,584.55,603.6616666666666,360.803695,346.1766666666668,694.1,55.86000000000001,37.900000000000006,Normal
2016-03-12 15:00:00,580.15,422.455,253.6195883333333,241.89666666666668,485.31666666666666,50.09000000000002,37.10666666666667,Normal
2016-03-12 16:00:00,548.2333333333333,254.3733333333333,146.8628783333333,137.7483333333333,272.18333333333334,43.735000000000014,35.995000000000005,Normal
